sample_id,prompt,original_text,attacked_text,z_score_original,z_score_attacked,is_watermarked_original,is_watermarked_attacked,num_tokens,generation_time,detection_time_original,detection_time_attacked
59,The Middle East Forum's Young Adult Division (YAD) is a network of young professionals between the a,", North Africa, and Central Asia.

This event will explore a range of topical issues in a stimulating and informal manner. The program will be anchored in Q & A sessions with speakers who are expertly",", North Africa, and Exchange Asia. This event will explore a range of topical publication in a stimulating and informal manner. The program will beryllium anchored inch Q & Type a sessions with speake",7.6681158050723255,6.6551738206208535,True,True,120,2.9502716064453125,0.0008251667022705078,0.0007035732269287109
60,Today Sony unveiled a new 2-in-1 USB Flash Drive that features both micro and normal USB 2.0 connect," and organize information for sharing online.

The New USB Drives

The new drive features both a USB Micro and USB Mini connector, giving consumers the flexibility to choose between a convenient USB M","and organize information for sharing online. The New USB Drives The new drive features both ampere USB Micro and USB Mini connector, giving consumers the flexibility to choose between a convenient USB",7.6681158050723255,6.490229342872016,True,True,120,3.0118257999420166,0.000904083251953125,0.0006818771362304688
61,"English Premier League Burnley v Newcastle (Singtel TV Ch102 & StarHub Ch227, tomorrow, 4am). Socied",", tomorrow, 4am). Football in Singapore: The Premier League on Friday and Sunday. The FA Cup, The Challenge Cup, The Football League, The Conference National, Singapore Premier League on Sat. The Sing",", tomorrow, 4am). Football in Singapore: The Premier League on Friday and Sunday. The FA Cup, The Challenge Cup, The Football League, The Conference National, Republic of singapore Premier Conference ",6.572670690061993,5.938574464184706,True,True,120,3.2697668075561523,0.0007288455963134766,0.0005190372467041016
62,Start your MINI FARM! NO HOA & NO RESTRICTIONS! Gorgeous 6.7+- acres with 2 ponds and mountain view!," completely updated.

Located in scenic East Jordan, just south of I-85 in a well maintained, low cost family community. Large home with updated flooring, kitchen and baths in main level. Additional o","completely updated. Located in scenic East Jordan, just south of I-85 indium a fountainhead maintained, low cost category community. Large home with updated flooring, kitchen and baths in main level. ",8.398412548412548,6.407682432875707,True,True,120,3.1913630962371826,0.00083160400390625,0.0007228851318359375
63,Enjoy the beautiful sunset view from this nice deep lot on St. Martins Point with a westerly big wat," and are in close proximity to the water tower. Come in and see, it is a very nice, clean, well maintained home. Close to shopping, restaurants and schools. Close to Port Wentworth Beach.

Price

Pric","and are in close proximity to the water tower. Come in and see, it is a very nice, clean, well maintained home. Close to shopping, restaurant and schools. Close to Port Wentworth Beach. Price Price:$1",6.937819061732104,4.1629192770478385,True,True,120,2.9750850200653076,0.0007352828979492188,0.0005404949188232422
64,�A Moon Township man faces a slew of charges stemming from a drunken-driving arrest last Wednesday i," Ave., was stopped for speeding in the 100 block of Main St. just after 11 p.m. Police also said Bronson failed several sobriety tests. Bronson also failed a field sobriety test after being arrested a","Ave., WA stopped for speeding in the one C block of Main St. just after 11 p.m. Police also said Bronson failed several sobriety tests. Bronson also failed a field of view sobriety run after being arr",5.8423739467217715,4.563832975533989,True,True,120,3.0120999813079834,0.001039266586303711,0.0006926059722900391
65,The two Marlborough men hurt in a bicycle vs. motorcycle accident on Friday were listed in good cond," westbound on Main Street and was crossing Main Street just east of Jackson Street at 4 p.m. When traffic stopped on a red light and Shahood failed to stop, a Yamaha motorcycle and car struck each oth","westbound on Main Street and was crossing Briny Street just eastward of Jackson Street atomic number 85 4 p.m. When traffic stopped on adenine red light and Shahood failed to stop, a Yamaha bike and c",5.294651389216606,5.09823498869952,True,True,120,3.00520396232605,0.0008280277252197266,0.0007050037384033203
66,EDINBURG — The Hidalgo County call center is activated and answering residents calls for assistance ," 915-754-2211.

The weather alert for Hidalgo County, which begins 10 p.m. Friday, Sept. 11, continues until 3 p.m. Monday, Sept. 14. It contains information and warnings about gusty winds, isolated p","915-754-2211. The conditions qui vive for Hidalgo County, which Menachem Begin X p.m. Friday, Sept. 11, continues until 3 p.m. Monday, Sept. 14. It contains information and warnings about gusty winds,",6.9937860618023535,5.9422508216656595,True,True,115,2.8792927265167236,0.0007989406585693359,0.0006871223449707031
67,"GREER, SC-- Dustin Dewayne Anders, 21, of 124 Skyland Circle, died August 24, 2007. A native of Gree"," Anders all of Greer, he was a 2001 graduate of Greer Academy. Mr. Anders attended South Carolina Central Technical College and worked for K & M Paving. He was a US Army Veteran. He was a member of Th","Anders all of Greer, atomic number 2 was a 2001 graduate of Greer Academy. Mr. Anders attended Dixie Carolinas Exchange Technical College and worked for K & M Paving. He WA adenine US Regular army Vet",5.8423739467217715,4.458963213705229,True,True,120,3.082510232925415,0.0007615089416503906,0.0007123947143554688
68,"WEST DES MOINES, Iowa -- A family-run business in West Des Moines is celebrating a big anniversary S"," opened a year after it was owned by a family.

The store started off in a storage building and today, is a retail outlet with clothes, home décor and gifts. It also features a coffee shop and a secon","opened a year after it was owned by a family. The store started off in a storage edifice and today, is a retail outlet with clothes, home décor and gifts. Information technology also features a coffee",8.033264176742437,6.337502222976297,True,True,120,3.0046098232269287,0.000762939453125,0.0005383491516113281
69,"Bill Maher delivered a scathing review of President Donald Trump's Rose Garden speech Friday, brandi"," &quot;Good Morning America.&quot; &quot;Here, Trump says that even a Muslim would be willing to fight for the United States if we gave free healthcare, free college, free housing. &quot;There's no wo","&quot;Good Morning America.&quot; &quot;Here, Trump say that eventide a Muslim would be willing to fight for the United Nation if we gave free healthcare, free college, free people housing. &quot;Ther",4.929503017546495,3.7123106012293743,True,False,120,3.119279384613037,0.0007054805755615234,0.0006594657897949219
70,"John Elworthy, editor of sister titles the Wisbech Standard and Cambs Times, takes over as editor of"," “After six years at the Standard, and 10 years editing our sister titles, I have signed a new contract with Herts & Cambs. I am a Hertfordshire born and bred girl and Hertfordshire is my home. I am e","“After half a dozen years at the Standard, and 10 years editing our sister titles, I have signed a new contract with Herts & Cambs. I atomic number 95 a Hertfordshire Max Born and bred young lady and ",6.024948132556827,5.853817179628954,True,True,120,3.07934832572937,0.0007882118225097656,0.0006616115570068359
71,What time VSKP-KRPU BI-WEEKLY INTER depart from VISAKHAPATNAM Railway Station? VSKP-KRPU BI-WEEKLY I," KANDHAPATNAM railway Station? VSKP-KRPU BI-WEEKLY INTER will reach KANDHAPATNAM railway Station in 46.41 hours.

I am travelling from VIZAGHAR with VSKP-KRPU BI-WEEKLY INTER. What are the approximate",KANDHAPATNAM railway line Station? VSKP-KRPU BI-WEEKLY INTER will reach KANDHAPATNAM railroad track Station in 46.41 hours. Atomic number 53 am traveling from VIZAGHAR with VSKP-KRPU BI-WEEKLY INTER. ,3.2863353450309964,2.1908902300206643,False,False,120,3.521778106689453,0.0006258487701416016,0.0004494190216064453
72,Beautiful 4 bedroom 2 bath Cape Cod style home located in the desirable Northwoods Park neighborhood," drive to shopping and restaurants. The gourmet kitchen features granite countertops, stainless steel appliances and a large breakfast room with a vaulted ceiling. The downstairs living room offers pl","parkway to shopping and restaurants. The foodie kitchen characteristic granite countertops, stainless steel appliances and a large breakfast room with a vaulted ceiling. The downstairs living room off",6.390096504226938,5.813776741499453,True,True,120,2.94675612449646,0.0008149147033691406,0.0006222724914550781
73,A waitress in Arizona – who is nine months pregnant and is expecting some big medical bills – was to," monetary benefit – for $10,000 – for being an organ donor.

Bethany Rose, a waitress and a medical assistant, applied for a medical grant in order to pay back a loan that she took on and to help pay ","monetary welfare – for $10,000 – for being an organ donor. Bethany Rose, antiophthalmic factor waitress and a medical assistant, applied for a medical examination grant Hoosier State order to pay back",9.311283477587823,7.781516561699267,True,True,120,2.9086766242980957,0.0007495880126953125,0.0006706714630126953
74,This is great. The geniuses at People Magazine stitched together pictures of celebrities posing with," Well, here’s proof.

I know that I am a late entry in the conversation, but I just have to tell you that, in my humble opinion, Scarlett Johansson is the best actress on planet Earth. Just look at th","Well, here’s proof. I know that I MA a late entering inch the conversation, but I just have to tell you that, in my humble opinion, Scarlett Johansson is the best actress on planet Earth. Just look at",6.572670690061993,6.009252125773315,True,True,120,3.0019426345825195,0.0009365081787109375,0.0006282329559326172
75,FRANKFURT (Reuters) - E.ON expects a planned British retail energy joint venture between Innogy’s np,"

FILE PHOTO: The logo of Innogy AG is seen in Stuttgart, Germany, November 15, 2019. REUTERS/Andreas Gebert/File Photo

The tie-up, which is expected to be the biggest in the sector, needs antitrust ","FILE PHOTO: The logotype of Innogy Atomic number 47 is seen indium Stuttgart, Germany, November 15, 2019. REUTERS/Andreas Gebert/File Exposure The tie-up, which is expected to be the biggest in the se",3.8340579025361627,2.4545454545454546,False,False,120,3.1505684852600098,0.0007960796356201172,0.0006487369537353516
76,Paradise will see an influx of Beavers today for the Scouts Canada Eastern Avalon 2018 Beaveree. Som," and participate in a day and half of exploration.

Beavers in the community will get a free breakfast and a tour of the Park.

The Beaver Scouts will work on a community service project on Friday, an",and participate in a day and half of exploration. High hat Indiana the community volition get a free breakfast and type A tour of the Park. The Beaver Scouts will work on a residential district servic,7.48554161923727,5.11207720338155,True,True,120,2.9873015880584717,0.0007638931274414062,0.0006694793701171875
77,Sometime algorithms just don't cut it. YouTube says it's hiring more people to help curb videos that," an algorithm that allows videos to automatically get higher in search.

Sometime algorithms just don't cut it.

YouTube CEO Susan Wojcicki says “some bad actors are exploiting” an algorithm that allo",an algorithmic rule that allows video to automatically get higher in search. Sometime algorithms just don't cut it. YouTube Chief executive officer Susan Wojcicki say “some bad actors are exploiting” ,4.199206274206274,2.5733338773067302,True,False,120,3.050705909729004,0.0009100437164306641,0.0006084442138671875
78,(entertainmentwise.com) - Beyonce and Jay-Z have reportedly hit a rocky patch in their four-month ma," first announced their split in February in a lengthy statement and while both Beyonce and Jay-Z have claimed that they are on good terms, according to a new report, a fight over money and an unruly h","number 1 announced their split in February in a lengthy statement and while both Beyonce and Jay-Z have claimed that they are on goodness terms, according to a new report, a fight over money and an un",6.207522318391883,4.949747468305833,True,True,120,3.121434211730957,0.0007441043853759766,0.0005435943603515625
79,Be the bearer of good - and delicious - tidings with these gifts. 7. Sweet Love. The Ritz-Carlton's ,", and now serves an intriguing menu that looks and sounds delicious. 10. Love & Happiness. This special box includes a basket of lavender sweets and, in addition, a box full of gifts with a note: ""I l",", and now serves Associate in Nursing intriguing menu that face and audio delicious. 10. Dear & Happiness. This special box includes a basket of lavender sweets and, atomic number 49 addition, a box f",8.580986734247602,6.361416972599782,True,True,120,3.0480334758758545,0.0007500648498535156,0.0005490779876708984
80,"Central European Media Enterprises Ltd. CETV, -0.25% said Monday its board has decided to review its",", which owns TV station RTV and a portfolio of TV and Internet services in Hungary and Serbia, said its management, in consultation with independent directors, will now assess ""all options related to ",", which owns Goggle box station RTV and a portfolio of Goggle box and Internet inspection and repair Indiana Hungary and Serbia, said information technology management, in consultation with independen",6.207522318391883,4.837663183255617,True,True,120,3.0293941497802734,0.0010788440704345703,0.0006635189056396484
81,The owner of a Lexington Domino's says he expects to do three or four times his normal business on S," about getting a free Domino's?

James Miller, owner of Domino's, says a domino box sells for around $12 and the box will have to be opened for a voucher. He says he will even cover any delivery fees.","about getting a free people Domino's? James Miller, owner of Domino's, says a domino box seat sells for around $12 and the box seat volition wealthy person to be opened for antiophthalmic factor vouch",6.7552448758970485,4.698967117442185,True,True,120,2.98032808303833,0.0007803440093994141,0.0007090568542480469
82,An FBI agent issuing a search warrant for a man wanted for murder was shot in an apartment in Las Ve," was wearing a bulletproof vest, was struck in the abdomen, while a second agent was struck in the torso.

“I heard a shot. It wasn’t a loud gunshot, but I heard a gunshot and that was a close shot,” ","was wearing a bulletproof vest, was struck in the abdomen, patch a second agent Washington struck in the torso. “I heard a shot. Information technology wasn’t a loud gunshot, but I heard a gunshot and",5.294651389216606,4.419417382415921,True,True,120,2.965179920196533,0.0008156299591064453,0.0006225109100341797
83,News items related to DMD DataTrac Suite as issued by the Send2Press Newswire service on behalf of t, Systems is pleased to announce that it has been named a Finalist for the prestigious Gold DataExpert Small Business Award. The Gold DataExpert Small Business Awards are presented in recognition of ou,Systems is pleased to announce that information technology has been named type A Finalist for the prestigious Gold DataExpert Small Business Award. The Atomic number 79 DataExpert Small Commercial ent,6.937819061732104,5.0709255283711,True,True,120,3.1808650493621826,0.0008656978607177734,0.0007205009460449219
84,"Would you kiss a dog? Heart Breakfast - answering the big questions... like, ""Would you kiss a dog?"""," a real dog. Instead, he gets a dog as a pet. You know, a pet.

As if that weren't enough, this lovey dovey show picks up with Charlie's Boyfriend being shown how to kiss a dog - on an apple. I'm not ","a real dog. Instead, helium gets a firedog as a pet. You know, type A pet. Deoxyadenosine monophosphate if that weren't enough, this lovey dovey show picks up with Charlie's Boyfriend being shown how ",6.572670690061993,4.665039113239841,True,True,120,3.0542666912078857,0.0007021427154541016,0.0006647109985351562
85,Let’s be Brilliant in 2018! Do you live & breathe travel? Do you want the freedom and flexibility of," people around the world?

If you answered yes and yes, if you love meeting new people and talking with lots of different types of travelers around the world, if you love running and meeting incredibl","masses around the world? If you answered yes and yes, if you love meeting new people and talking with lots of different types of travelers around the world, if you love run and meeting incredible, the",7.48554161923727,5.1946603473211805,True,True,120,2.99104642868042,0.0007524490356445312,0.0006935596466064453
86,The women’s U.S. gymnastic team is expected to bring home the gold from the Olympic Games in Rio de ," cause. This morning, hundreds of women are creating thousands of posts with #OlympicGirl, #TeamUSA and #TeamGreatness to show solidarity with these women.

In addition to posting photos and stories, ","cause. This morning, hundreds of fair sex ar creating thousands of posts with #OlympicGirl, #TeamUSA and #TeamGreatness to show solidarity with these women. In addition to poster photos and stories, t",7.12039324756716,6.628137248867929,True,True,120,3.0136826038360596,0.0007898807525634766,0.0006206035614013672
87,of The Drew Carey Show at 8 p.m. and Whose Line Is It Anyway? at 8:30 p.m. usual Monday-night comedy,".

Monday, September 29, 2003

This week's best episodes

The Drew Carey Show

With a week to go in the show, The Drew Carey Show continues to make a name for itself. Last week was even better, thanks",". Monday, September 29, 2003 This week's best episodes The Drew Carey Display With a hebdomad to go in the show, The Drew Carey Show continues to brand angstrom figure for itself. Last week was even b",7.302967433402215,5.63489130329947,True,True,120,3.090012788772583,0.0007886886596679688,0.0006933212280273438
88,Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season.," loan spells, playing for Bristol City and Mansfield Town.

Oxford United Women head coach Andy Wilkins was delighted to sign a well-regarded midfielder.

“We are thrilled to sign a young, talented an","loan spells, playing for Bristol City and Mansfield Town. Oxford United Womanhood forefront coach Andy Maurice hugh frederick wilkins was delighted to sign of the zodiac a well-regarded midfielder. “W",6.141879930089016,4.065863991822648,True,True,119,2.977038860321045,0.000774383544921875,0.0006728172302246094
89,Los Angeles ABC O&O KABC-TV has launched a Tumblr page. “We’ll give you some insight to the newsroom,"/KABC.com for a full, in-depth coverage,” explains KABC.

The KABC page will serve as a first-line newsroom blog. Posts will appear on Tumblr and will go into production weekly.

The KABC site will al","/KABC.com for a full, in-depth coverage,” explains KABC. The KABC page volition serve as angstrom unit first-line newsroom blog. Posts will appear on Tumblr and volition go into production weekly. The",7.850689990907381,6.762522260005742,True,True,120,3.0922906398773193,0.0007352828979492188,0.0005555152893066406
90,"Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct "," unique workshops.

Leigh teaches students how to make unique, functional pieces and also gives them an appreciation for an artist whose work embodies a spirit of community, a tradition, and a deep lo","unique workshops. Leigh teaches students how to shuffle unique, functional composition and also gives them an appreciation for an creative person whose work embodies a spirit of community, vitamin A t",7.6681158050723255,4.837663183255617,True,True,120,2.960008144378662,0.0009171962738037109,0.000728607177734375
91,The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate Presiden," jail for corruption and theft, with a fine. The appeal ruling was based on the issue of an instruction that a Senate official had given to Sim, through a close family member, who was tasked with appo","jail for corruption and theft, with a fine. The entreaty ruling was based on the event of an instruction that a Us senate official had given to Sim, through a close family member, who WA tasked with a",7.302967433402215,4.834676899175834,True,True,120,2.9399070739746094,0.0007958412170410156,0.0006871223449707031
92,Proposals to use lie detectors to search for spies and to impose the death penalty for espionage wou," Civil Liberties Union, calling for reforms.

""I think these kinds of reforms have serious legal and practical problems. The real world may have far greater constraints on these technologies than law ","Civil Liberties Union, calling for reforms. ""I think these variety of reforms have serious legal and practical problems. The real number world may rich person far greater constraints on these engineer",7.48554161923727,6.454545454545454,True,True,120,2.985499858856201,0.0009233951568603516,0.0006792545318603516
93,Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Os," Rasha Abdel-Fattah and featuring a libretto by Mahmoud Kallamah, The Lab offers an exploration into the artist’s experiences and memories. At times, these are accompanied by improvisations. In additi","Rasha Abdel-Fattah and featuring a libretto by Mahmoud Kallamah, The Lab offers an geographic expedition into the artist’s experiences and memories. At times, these are accompanied by improvisations. ",7.12039324756716,6.156480783621252,True,True,120,3.090942859649658,0.0009551048278808594,0.0005395412445068359
94,The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last ," in September and a lower average realisation. The company also said that its quarterly production, a key measure of a company's efficiency, was lower than the estimates. Exports continue to remain ro","in September and a lower average realisation. The company also said that IT quarterly production, a paint bar of a company's efficiency, was lower than the estimates. Exports continue to remain robust",6.024948132556827,4.6028730894916166,True,True,120,3.0800631046295166,0.0007984638214111328,0.0006275177001953125
95,This dashcam video shows what can go wrong if you’re lazy and you don’t clear that huge block of sno," lead to a crushed headlight and worse.

In this video by Ken McRae, McRae shows the aftermath of a man’s car falling off of a bridge after being crushed in a snow bank.

“I was in shock,” McRae tells","lead to a crushed headlight and worse. In this picture by Sight McRae, McRae shows the aftermath of a man’s railcar falling off of a bridge after being crushed in a snow bank. “I was in shock,” McRae ",6.207522318391883,5.385164807134505,True,True,120,3.022188186645508,0.0007693767547607422,0.0006153583526611328
96,"San Francisco, as everyone who lives there knows, is a city desperate for more space. But making due",", 3,600-square-foot house, in which a woman made a tiny home work for living in. It features a kitchen, a bedroom, and a home theater, and sits on a half acre with a pool.

You may recognize the home ",", 3,600-square-foot house, in which a woman made axerophthol tiny rest home body of work for sustenance in. Information technology feature of speech antiophthalmic factor kitchen, a bedroom, and a hom",7.6681158050723255,5.166666666666667,True,True,120,3.053217649459839,0.0007517337799072266,0.0006616115570068359
97,"Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Dona"," raps, “I ain’t wanna hear that Trump shit with Kanye next to him. I wanna hear Trump. I wanna hear that shit. I wanna hear that shit. I wanna hear that shit with Dre. I wanna hear that shit with Dre.","raps, “I ain’t wanna hear that Trump squat with Kanye next to him. I wanna hear Trump. 1 wanna hear that shit. I wanna hear that shit. I wanna hear that poop with Dre. I wanna hear that shit with Dre.",8.763560920082657,8.082238591204872,True,True,120,3.1987380981445312,0.0008647441864013672,0.0006473064422607422
98,"The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of "," surprised by the quick, fierce escape and caught off guard when Brinks employees, now in plainclothes, rushed to the rescue.

The suspects appeared on a street camera with a police escort, which may ","surprised by the quick, fierce escape and caught off guard when Brinks employees, now in plainclothes, rushed to the rescue. The suspects appeared on a street camera with deoxyadenosine monophosphate ",6.141879930089016,5.09823498869952,True,True,119,3.020944833755493,0.0008637905120849609,0.0006923675537109375
99,Someone taped a Kim Kardashian selfie to a treadmill in Bushwick. We&apos;re not sure why. RELATED: ,"

The photo was spotted on a treadmill in Bushwick. It features a Kim K face with a puffed out abdomen, long, black hair, and a pair of red glasses. One user wrote, ""I bet that woman looks like Kim K,","The photo Washington spotted on a treadmill indium Bushwick. Information technology features amp Kim K human face with vitamin A puffed out abdomen, long, black hair, and a duad of red glasses. Unity ",8.398412548412548,6.401854406138769,True,True,120,2.995562791824341,0.0008063316345214844,0.00075531005859375
100,MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach. Two of six ," enjoy faster Internet with the addition of a 4G LTE connection.

The addition of MTS’ latest technologies allows users to enjoy streaming video over Internet speeds up to 300 Mbps and faster voice ca",enjoy faster Internet with the addition of a 4G LTE connection. The addition of MTS’ latest applied science allows drug user to enjoy streaming TV over Internet speeds up to 300 Mbps and faster voice ,7.12039324756716,4.988876515698588,True,True,120,2.996995449066162,0.0007407665252685547,0.0006191730499267578
101,"Although the question of European nationals in the UK has been addressed, the fate of UK nationals w"," citizens, and we'll continue to track these developments, but if you have any additional updates, please add a post to the comments.

As always, if you have any questions, please get in touch.","citizens, and we'll continue to track these developments, but if you wealthy person any additional updates, please add a post to the comments. A always, if you have any questions, please get in touch.",4.422458539645535,3.7032803990902057,True,False,43,0.9427406787872314,0.0008146762847900391,0.00036835670471191406
102,"A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. ",", son of Eclogius, also a son of Marius, was a Roman poet and an active friend of Licinius. The martyr's name is unidentified. He died in 70.

His head has been destroyed and his whole body cast into ",", son of Eclogius, also a Word of Marius, was a Roman poet and Associate in Nursing active friend of Licinius. The martyr's figure is unidentified. Helium died in 70. His head hour angle been destroye",5.659799760886717,3.3717089216940983,True,False,120,3.1345901489257812,0.0007357597351074219,0.0006463527679443359
103,From the moment the first model walked down the runway at Calvin Klein Collection’s resort show Thur," runway models in a pale cream print, I knew I was in for a wild ride.

When I was approached a year ago by the company to write an article on a show in which I wore no clothes and did what I felt lik","runway models in adenine pale cream print, I knew Iodin was Indiana for a wild ride. When I was approached angstrom twelvemonth ago by the company to write an article on a show Hoosier State which I w",7.12039324756716,4.596785266097243,True,True,120,3.046429395675659,0.0007596015930175781,0.0006737709045410156
104,Regulator warns Global-GMG radio deal may hit competition | City A.M. GLOBAL Radio’s £70m deal to bu," that listeners may have less choice over both brands.

The regulator said: “Our analysis has shown that there will be fewer choice for a number of specific stations, and for a number of other genres,","that listeners may wealthy person less alternative over both brands. The governor said: “Our analysis hour angle shown that there will be fewer pick for adenine number of particular stations, and for ",6.390096504226938,3.336177648269499,True,False,120,3.122253656387329,0.0007627010345458984,0.0006833076477050781
105,(c)2006 Gravity Corp. & Lee Myoungjin(studio DTDS). All Rights Reserved. (c)2006 GungHo Online Enter, Web Site and Services created in Japan,Web Site and Overhaul created in Japan,2.6457513110645903,2.1213203435596424,False,False,7,0.16819500923156738,0.0004749298095703125,0.0003139972686767578
106,P&O Ferries is using software from Compuware to help it identify performance bottlenecks in its core," on a system that P&O owns, a maintenance engineer had to go to that system and try and replicate what was causing the issue, says Colin Pogue, director information systems.

The first sign of trouble","on a system that P&O owns, a maintenance technologist had to fling to that system and effort and replicate what was causation the issue, say Colin Pogue, theater director information systems. The firs",6.390096504226938,5.408521132466447,True,True,120,3.079659938812256,0.00074005126953125,0.0006392002105712891
107,Find useful information for MIP current students below. The MIP Student Association (IPSA) is an ent, offers graduate and professional development courses in international development. The Stanford International Policy Review offers a number of programs that complement graduate or professional school,offers graduate and professional developing courses in international development. The Stanford International Insurance Critical review offer a number of computer programme that complement graduate ope,7.302967433402215,6.8326451225040765,True,True,120,3.068603515625,0.0007441043853759766,0.0006611347198486328
108,"Police have arrested a suspect in the murder of a man found dead this week in Manchester, New Hampsh"," with second-degree murder in the death of 31-year-old Andrew Ostrovsky.

The New Hampshire AG and Manchester Police have reportedly identified a second person in Ostrovsky's death, but have not relea","with second-degree murder in the death of 31-year-old Andrew Ostrovsky. The New Hampshire down AG and Manchester Police wealthy person reportedly identified adenine second person in Ostrovsky's death,",6.937819061732104,5.487954724560282,True,True,120,3.0045220851898193,0.0008723735809326172,0.0006549358367919922
109,"Aren't we supposed to be over this sort of thing? Am I attractive? Well, that partly depends on your"," 500,000 women that recently appeared in Nature, a scientific publication that tends to be rather conservative.

Researchers have long been aware that women aren't attracted to men solely on looks — w","500,000 women that recently appeared in Nature, a scientific publication that tends to be rather conservative. Researchers have long been aware that charwoman aren't attracted to men solely on looks —",7.850689990907381,5.833630944789017,True,True,120,2.970292091369629,0.0008409023284912109,0.0006995201110839844
110,"You've gotta watch this impressive Super Mario Bros. playthrough by speedrunner ""Blubbler."" Blubbler"," was also 4:56.46, but there are plenty of tricks Blubbler uses to make every level less annoying, and even to help a bit with strategy.

Blubbler isn't a speedrunner anymore, but he made a run for it","Washington also 4:56.46, but there are plenty of tricks Blubbler uses to make every level less annoying, and even to help a fleck with strategy. Blubbler isn't ampere speedrunner anymore, but he made ",7.850689990907381,6.337502222976297,True,True,120,3.1498618125915527,0.0007479190826416016,0.0006101131439208984
111,"Family and friends of Capt. Elizabeth Hagner, the officer in charge of the Female Engagement Team, R"," Maryland, on Thursday.

Lt. Col. Scott T. Roper, commander, Combat Outpost Southwest, and Capt. Erika E. Hagner, commanding officer, have resigned. Roper has also become a special duty captain. The B","Maryland, on Thursday. Lt. Col. Scott T. Roper, commander, Combat Outpost Southwest, and Capt. Erika E. Hagner, commanding officer, rich person resigned. Roper has also become angstrom special duty ca",8.033264176742437,6.2727272727272725,True,True,120,3.0326268672943115,0.0009739398956298828,0.0006225109100341797
112,We missed this one on Friday… Universal has released a new trailer for The Mummy: Tomb of the Dragon," says that something will have a Papa John’s Pizza logo, I get hopeful. It seems like a smart marketing strategy.

The Mummy: Tomb of the Dragon Emperor stars Tom Cruise as the classic Hollywood villa","says that something will wealthy person a Papa John’s Pizza logo, I get hopeful. It seems like vitamin A smart marketing strategy. The Mummy: Tomb of the Dragon Emperor stars Tom turkey Cruise as the ",6.207522318391883,5.0104368683718885,True,True,120,3.0097315311431885,0.0007865428924560547,0.0006964206695556641
113,A New York Times reporter appeared as a guest on MSNBC Thursday but unfortunately spent quite a bit ,", a reporter for the paper, was asked a question in French, and in response, began speaking in French. Then, Hirschfeld Davis changed her accent, which took over.

Hirschfeld Davis was asked why a Fre",", a reporter for the paper, Evergreen State asked a motion Hoosier State French, and in response, began speaking Indiana French. Then, Hirschfeld Davis changed her accent, which took over. Hirschfeld ",5.8423739467217715,4.632528193148689,True,True,120,2.9539215564727783,0.0007545948028564453,0.0006754398345947266
114,CANTON The deadline to apply for the Stark County Mental Health & Addiction Recovery Workforce Devel, increase their abilities and develop additional skills for a successful and rewarding long term employment. The funds will be dispersed to a Stark County resident for up to 10 years. The Stark County,addition their power and develop additional skills for a successful and rewarding long term employment. The investment firm will be dispersed to a Stark County resident physician for up to decade year,6.937819061732104,5.107539184552492,True,True,120,2.967893600463867,0.0008373260498046875,0.0006060600280761719
115,A little over 5 acres of land in a prime area of Western North Carolina. Upon arrival to the home si," winding paths leading down into a forest. This land and views are within walking distance to several schools and historic sites.

There are plenty of serene spots and an open barn in the back. It is ",winding paths lead down into a forest. This land and views are within walk aloofness to several schools and historic sites. There are plenty of serene spots and Associate in Nursing surface barn in th,8.033264176742437,5.480077554195743,True,True,120,2.975813150405884,0.0009634494781494141,0.0007631778717041016
116,"MANCHESTER UNITED stars Ryan Giggs, Darren Fletcher and Chris Smalling followed up their Champions L"," Les Ferdinand and Rio Ferdinand.

The trio suffered an awful 3-0 humiliation by Newcastle United in the Premier League on Sunday.

Former Manchester United defender Kevin Sinfield scored twice in the",Lupus erythematosus Ferdinand the catholic and Rio Ferdinand. The trio suffered an awful 3-0 mortification by Newcastle-upon-tyne United in the Premier League on Sunday. Former Manchester United defen,6.937819061732104,5.722930891116555,True,True,120,3.067718744277954,0.0007877349853515625,0.0005726814270019531
117,"This free, weekly program shows students in kindergarten through 5th grade how to make unique items "," Nature Center with free daily programs that teach kids how to create unique, interesting, and colorful works of art.

This free, weekly program shows students in kindergarten through 5th grade how to","Nature Heart and soul with free daily computer programme that teach kids how to create unique, interesting, and colorful works of art. This free, weekly programme display students in kindergarten thro",6.207522318391883,5.523398999523437,True,True,120,3.0225255489349365,0.0007731914520263672,0.0006682872772216797
