experiment_id,model_family,watermark_method,watermark_params,text_type,attack_name,attack_param,sample_length,perplexity_score,detection_z_score,detection_p_value,is_detected,prompt,generated_text,attacked_text
da30584ff47c,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,174,-1,2.8337,0.002301,1,"GREER, SC-- Dustin Dewayne Anders, 21, of 124 Skyland Circle, died August 24, 2007. A native of Greenville County, son of Albert Anders of Greer and Curtis Anders and Teresa","GREER, SC-- Dustin Dewayne Anders, 21, of 124 Skyland Circle, died August 24, 2007. A native of Greenville County, son of Albert Anders of Greer and Curtis Anders and Teresa Smith, he had been employed as an assembly worker with Honeywell and had been an avid sports enthusiast. A military veteran of","GREER, SC-- Dustin Dewayne Anders, 21, of 124 Skyland Circle, died August 24, 2007. A native of Greenville County, Word of Albert Anders of Greer and Curtis Anders and Mother teresa Smith, helium had been employed as an fabrication worker with Honeywell and had been an avid sports enthusiast. Amp ar"
88ca3ff6a47f,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,169,-1,3.4734,0.000257,1,"WEST DES MOINES, Iowa -- A family-run business in West Des Moines is celebrating a big anniversary Saturday. Sisters in Valley Junction is celebrating 35 years in business. The boutique","WEST DES MOINES, Iowa -- A family-run business in West Des Moines is celebrating a big anniversary Saturday. Sisters in Valley Junction is celebrating 35 years in business. The boutique store opened its door for the first time on Jan. 15, 1978.

Wendy Aasen, the store's owner and a third-generation ","WEST Diethylstilbestrol MOINES, Ioway -- A family-run business in West De Moines is celebrating a big anniversary Saturday. Sisters in Valley Articulation is celebrating 35 years in business. The boutique store opened its door for the first fourth dimension on Jan. 15, 1978. Wendy Aasen, the store's"
56b62b5a85ba,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,175,-1,3.7001,0.000108,1,"Bill Maher delivered a scathing review of President Donald Trump's Rose Garden speech Friday, branding the appearance ""crackers."" &quot;Barack Obama knew about this from day one,&quot; diGenova mainta","Bill Maher delivered a scathing review of President Donald Trump's Rose Garden speech Friday, branding the appearance ""crackers."" &quot;Barack Obama knew about this from day one,&quot; diGenova maintained Wednesday on CNN. ""And Obama was like, 'I'm not going to do anything about it.'""
CNN Bill Maher","Throwaway Maher delivered a scathing review of President Donald Trump's Rose Garden speech Friday, branding the appearance ""crackers."" &quot;Barack Obama knew about this from day one,&quot; diGenova maintained Wednesday on CNN. ""And Obama was like, 'I'm not release to do anything about it.'"" CNN Bil"
34dc4155fe2e,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,176,-1,1.8214,0.034274,0,"John Elworthy, editor of sister titles the Wisbech Standard and Cambs Times, takes over as editor of the Ely Standard. Archant Herts & Cambs said commercial director Amanda Davison-Young said:","John Elworthy, editor of sister titles the Wisbech Standard and Cambs Times, takes over as editor of the Ely Standard. Archant Herts & Cambs said commercial director Amanda Davison-Young said: “John’s arrival is a momentous move for Ely and for local journalism, he brings a wealth of experience. A l","John Elworthy, editor of sister titles the Wisbech Measure and Cambs Times, takes over as editor of the Ely Standard. Archant Herts & Cambs said commercial conductor Amanda Davison-Young said: “John’s arrival is a momentous move for Ely and for local journalism, he brings a wealth of experience. Ang"
83932ab77597,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,200,-1,3.7233,9.8e-05,1,What time VSKP-KRPU BI-WEEKLY INTER depart from VISAKHAPATNAM Railway Station? VSKP-KRPU BI-WEEKLY INTER (18512) departs from VISAKHAPATNAM Railway Station at 13:50. How much time VSKP-KRPU BI-WEEKLY ,"What time VSKP-KRPU BI-WEEKLY INTER depart from VISAKHAPATNAM Railway Station? VSKP-KRPU BI-WEEKLY INTER (18512) departs from VISAKHAPATNAM Railway Station at 13:50. How much time VSKP-KRPU BI-WEEKLY INTER take to reach Nellore Rail Head Station?

What time VSKP-KRPU BI-WEEKLY INTER depart from Visa",What meter VSKP-KRPU BI-WEEKLY INTER depart from VISAKHAPATNAM Railway Station? VSKP-KRPU BI-WEEKLY INTER (18512) departs from VISAKHAPATNAM Railway Station at 13:50. How much time VSKP-KRPU BI-WEEKLY INTER take to reach Nellore Rail Caput Station? What time VSKP-KRPU BI-WEEKLY INTER depart from Vis
b90925d2a45d,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,123,-1,2.4642,0.006867,1,Beautiful 4 bedroom 2 bath Cape Cod style home located in the desirable Northwoods Park neighborhood. This home is within walking distance to neighborhood schools and is within a short,Beautiful 4 bedroom 2 bath Cape Cod style home located in the desirable Northwoods Park neighborhood. This home is within walking distance to neighborhood schools and is within a short distance to the shopping and excellent schools of Northwoods Park. New windows and vinyl siding have been installed,Beautiful 4 sleeping accommodation 2 bath Mantle Cod style nursing home located in the desirable Northwoods Green neighborhood. This home is within walk aloofness to neighborhood schools and is within a short distance to the shopping and excellent schools of Northwoods Park. New windows and vinyl ra
247fd7f3cf96,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,153,-1,3.7896,7.5e-05,1,A waitress in Arizona – who is nine months pregnant and is expecting some big medical bills – was touched to the point of tears when she received a massive,"A waitress in Arizona – who is nine months pregnant and is expecting some big medical bills – was touched to the point of tears when she received a massive amount of tips on $200 (£155) in tips as a result of her pregnancy after she refused to serve three women.

Hannah Buehler, 22, a teacher at Mes","Angstrom unit waitress in Arizona – who is nine month pregnant and is expecting some big medical bills – was touched to the point of tears when she received a massive amount of tips on $200 (£155) in tips as a upshot of her pregnancy after she refused to serve tercet women. Hannah Buehler, 22, adeni"
fb971b67773e,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,186,-1,2.7112,0.003352,1,This is great. The geniuses at People Magazine stitched together pictures of celebrities posing with younger versions of themselves. Think Oscar winner Matthew McConaughey was always such a fine actor,This is great. The geniuses at People Magazine stitched together pictures of celebrities posing with younger versions of themselves. Think Oscar winner Matthew McConaughey was always such a fine actor? He was always a fine human being who learned to dance to country music like the local boy he was f,This is great. The geniuses at Hoi polloi Magazine stitched together pictures of celebrities posing with younger versions of themselves. Think Oscar achiever Saint matthew the apostle McConaughey Evergreen State always such a fine actor? Atomic number 2 was always a fine human beingness who learned 
ec45d374dc7b,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,174,-1,2.7708,0.002796,1,"FRANKFURT (Reuters) - E.ON expects a planned British retail energy joint venture between Innogy’s npower and SSE to go ahead despite intensifying regulatory scrutiny, Chief Financial Officer Marc Spie","FRANKFURT (Reuters) - E.ON expects a planned British retail energy joint venture between Innogy’s npower and SSE to go ahead despite intensifying regulatory scrutiny, Chief Financial Officer Marc Spieker said.

FILE PHOTO: A man walks beside the entrance to a store in central Manchester, Britain, Ja","FRANKFURT (Reuters) - E.ON expects angstrom planned British retail energy joint venture between Innogy’s npower and SSE to go ahead despite intensifying regulatory scrutiny, Chief Financial Officer Marc Spieker said. FILE PHOTO: A humanity walking beside the entrance to a store in central Manchester"
777b1e1ac78c,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,74,-1,-1.5622,0.940885,0,Paradise will see an influx of Beavers today for the Scouts Canada Eastern Avalon 2018 Beaveree. Some 350 Beaver Scouts from across the region will meet at Paradise Park today,"Paradise will see an influx of Beavers today for the Scouts Canada Eastern Avalon 2018 Beaveree. Some 350 Beaver Scouts from across the region will meet at Paradise Park today to take part in three days of fun, activities and competition.
Start the conversation, or Read more at Valley News Live.","Paradise will see Associate in Nursing influx of Stovepipe today for the Pathfinder Canada Eastern Avalon 2018 Beaveree. Some 350 Castor Scouts from across the region will meet at Paradise Park today to take share in ternary days of fun, natural action and competition. Beginning the conversation, or"
0b30ed6fb36b,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,175,-1,4.5638,3e-06,1,"Sometime algorithms just don't cut it. YouTube says it's hiring more people to help curb videos that violate its policies. YouTube CEO Susan Wojcicki says ""some bad actors are exploiting""","Sometime algorithms just don't cut it. YouTube says it's hiring more people to help curb videos that violate its policies. YouTube CEO Susan Wojcicki says ""some bad actors are exploiting"" YouTube's policies with videos that do no violate the policies but aren't well-crafted like ones containing misi","Sometime algorithms just don't cut it. YouTube says it's hiring more hoi polloi to help curb videos that violate information technology policies. YouTube CEO Susan Wojcicki says ""some bad actors are exploiting"" YouTube's policies with videos that Doctor of Osteopathy no violate the policies but aren"
0ac142499b56,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,124,-1,1.4994,0.066889,0,(entertainmentwise.com) - Beyonce and Jay-Z have reportedly hit a rocky patch in their four-month marriage - because the Bootylicious star wants to put her career before starting a family.The couple,"(entertainmentwise.com) - Beyonce and Jay-Z have reportedly hit a rocky patch in their four-month marriage - because the Bootylicious star wants to put her career before starting a family.The couple - who wed on 20 February last year, after Jay-Z got down on one knee in Brooklyn in a surprise propos","(entertainmentwise.com) - Beyonce and Jay-Z wealthy person reportedly hit a rocky spot Indiana their four-month marriage - because the Bootylicious star need to put her career before starting a family.The couple - who Wednesday on 20 Feb last year, after Jay-Z got down on single knee in Brooklyn in "
02a732895542,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,167,-1,5.5476,0.0,1,Be the bearer of good - and delicious - tidings with these gifts. 7. Sweet Love. The Ritz-Carlton's new pastry chef Benjamin Siwek was inspired by his childhood in France,Be the bearer of good - and delicious - tidings with these gifts. 7. Sweet Love. The Ritz-Carlton's new pastry chef Benjamin Siwek was inspired by his childhood in France to bring French pastries and his love of the sweet to our city. Buy from the store. 8. WELCOME ATHLETE OF PENNSYLVANIA. As you wa,Be the bearer of good - and delicious - intelligence with these gifts. 7. Sweet Love. The Ritz-Carlton's new pastry chef Benjamin Siwek was inspired by his childhood inch Anatole france to bring French pastries and his love of the sweet to our city. Steal from the store. 8. WELCOME Jock OF PENNSYLVA
3b7d50883122,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,169,-1,2.1406,0.016154,0,"Central European Media Enterprises Ltd. CETV, -0.25% said Monday its board has decided to review its strategic alternatives, including a possible sale of the company. The media and entertainment compa","Central European Media Enterprises Ltd. CETV, -0.25% said Monday its board has decided to review its strategic alternatives, including a possible sale of the company. The media and entertainment company said it plans to issue a news release disclosing the strategic review Tuesday morning and to send","Central European Media Go-ahead Ltd. CETV, -0.25% said Monday its table HA decided to review IT strategic alternatives, including a possible sale of the company. The spiritualist and entertainment company said information technology plans to issue amp tidings release disclosing the strategic review "
e873145f1159,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,171,-1,2.7349,0.00312,1,"The owner of a Lexington Domino's says he expects to do three or four times his normal business on Super Bowl Sunday. You might be done unwrapping gifts, but what","The owner of a Lexington Domino's says he expects to do three or four times his normal business on Super Bowl Sunday. You might be done unwrapping gifts, but what if you wanted a pizza and are trying to figure out which one to order for yourself?

The owner of Domino's says he's heard from a lot of ","The proprietor of a Lexington Domino's says helium expects to Doctor of Osteopathy three or four times his normal business on Super Bowl Sunday. You might be done unwrapping gifts, but what if you wanted antiophthalmic factor pizza and ar trying to figure out which one to order for yourself? The own"
ef68ab27602c,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,172,-1,2.3999,0.0082,1,"An FBI agent issuing a search warrant for a man wanted for murder was shot in an apartment in Las Vegas on Tuesday evening, KTNV 13 reports. The agent, who","An FBI agent issuing a search warrant for a man wanted for murder was shot in an apartment in Las Vegas on Tuesday evening, KTNV 13 reports. The agent, who was searching for a suspect, was airlifted to a local hospital after being struck by bullets, according to KTNV. The extent of the agent's injur","An Federal bureau of investigation agent issue a search warrant for a man wanted for murder was shot inch Associate in Nursing flat in Las Lope de vega on Tues evening, KTNV 13 reports. The agent, World Health Organization was searching for angstrom suspect, was airlifted to a local anesthetic hospi"
f3c8faa45595,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,100,-1,3.4468,0.000284,1,"News items related to DMD DataTrac Suite as issued by the Send2Press Newswire service on behalf of the noted news source. SAN DIEGO, Calif. (SEND2PRESS NEWSWIRE) — Del Mar DataTrac","News items related to DMD DataTrac Suite as issued by the Send2Press Newswire service on behalf of the noted news source. SAN DIEGO, Calif. (SEND2PRESS NEWSWIRE) — Del Mar DataTrac™, an ISO27001:2007 certified company specializing in data integrity and management systems, recently released its inaug","News show items related to DMD DataTrac Suite group A issued by the Send2Press Newswire service on behalf of the noted news source. SAN DIEGO, California (SEND2PRESS NEWSWIRE) — Del Mar DataTrac™, Associate in Nursing ISO27001:2007 certified company specializing in data integrity and management syst"
caa7c7b054cf,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,169,-1,4.1267,1.8e-05,1,"Would you kiss a dog? Heart Breakfast - answering the big questions... like, ""Would you kiss a dog?"" Charlie's Boyfriend loves a good snog... the problem is, it's not with","Would you kiss a dog? Heart Breakfast - answering the big questions... like, ""Would you kiss a dog?"" Charlie's Boyfriend loves a good snog... the problem is, it's not with his real boyfriend Charlie, it's one of his friends' dog, Ruddy Rolly... he's a nice, old white dog, and is only a bit shy about","Would you kiss a dog? Affection Breakfast - answering the big questions... like, ""Would you candy kiss a dog?"" Charlie's Boyfriend loves a goodness snog... the job is, it's not with his real number boyfriend Charlie, it's one of his friends' dog, Ruddy Rolly... he's a nice, old white dog, and is onl"
ab8913a3ff41,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,170,-1,3.3662,0.000381,1,Let’s be Brilliant in 2018! Do you live & breathe travel? Do you want the freedom and flexibility of working from home? Do you want to build personal relationships with,"Let’s be Brilliant in 2018! Do you live & breathe travel? Do you want the freedom and flexibility of working from home? Do you want to build personal relationships with more people, reach new audiences, and build valuable communities? I am offering 50-hour, hands-on coaching for $100 total compensat","Let’s be Brilliant in 2018! Doctor of osteopathy you live & breathe travel? Brawl you deficiency the freedom and tractability of working from home? Do you want to physical body personal relationships with Sir Thomas More people, reach new audiences, and build valuable communities? Unity am offering "
e2b9ad5c407a,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,165,-1,3.9956,3.2e-05,1,"The women’s U.S. gymnastic team is expected to bring home the gold from the Olympic Games in Rio de Janeiro this summer, and apparently Tumblr users are taking on the","The women’s U.S. gymnastic team is expected to bring home the gold from the Olympic Games in Rio de Janeiro this summer, and apparently Tumblr users are taking on the task of having the athletes celebrate their success with the perfect celebration.

On Saturday morning, two different Tumblr blogs – ","The women’s U.S. gymnastic team is expected to bring home the atomic number 79 from the Olympic Game in Rio Diamond State Janeiro this summer, and apparently Tumblr users ar pickings on the task of having the athletes celebrate their success with the perfective tense celebration. On Saturday morning"
e9e6a1ea3b01,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,174,-1,2.7735,0.002773,1,of The Drew Carey Show at 8 p.m. and Whose Line Is It Anyway? at 8:30 p.m. usual Monday-night comedy lineup and CSI: Crime Scene Investigation. adults 18 through 49,"of The Drew Carey Show at 8 p.m. and Whose Line Is It Anyway? at 8:30 p.m. usual Monday-night comedy lineup and CSI: Crime Scene Investigation. adults 18 through 49: Thursday, Jan. 6, Family Guy; Saturday, Jan. 8, Family Guy
, Thursday, Jan. 13, Back To The Future
, Thursday, Jan. 13, Back To The Fu","of The John drew Carey Show atomic number 85 eighter p.m. and Whose Air Is It Anyway? at 8:30 p.m. usual Monday-night comedy lineup and CSI: Crime Scene Investigation. adults 18 through 49: Thursday, Jan. 6, Kinsfolk Guy; Saturday, Jan. 8, Family Guy , Thursday, Jan. 13, Back To The Time to come , T"
516a08b80eec,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,185,-1,1.148,0.125476,0,Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season. Former Bristol Academy player Haynes made 15 appearances for Villa last season in,"Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season. Former Bristol Academy player Haynes made 15 appearances for Villa last season in all competitions but found herself on the move during the winter transfer window. The 24-year-old, a former FA youth ","Oxford United Cleaning lady have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season. Former Bristol Academy player Haynes made 15 appearances for Villa last season in all contention but found herself on the relocation during the winter transport window. The 24-year-old, antio"
d6772a319336,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,173,-1,3.2938,0.000494,1,"Los Angeles ABC O&O KABC-TV has launched a Tumblr page. “We’ll give you some insight to the newsroom and give you the latest Southern California news, and turn to ABC7","Los Angeles ABC O&O KABC-TV has launched a Tumblr page. “We’ll give you some insight to the newsroom and give you the latest Southern California news, and turn to ABC7 for national news and special reports,” the site says.

“Our goal is to create an environment that is easy for you to enjoy,” LA’s M","Los Angeles ABC O&O KABC-TV has launched deoxyadenosine monophosphate Tumblr page. “We’ll springiness you some insight to the newsroom and give you the latest Southern Calif. news, and turn to ABC7 for national news and special reports,” the site says. “Our finish is to create an surroundings that i"
c3e9f795596c,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,172,-1,3.6359,0.000139,1,"Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct glass works while simultaneously encouraging members of the community to take part in her","Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct glass works while simultaneously encouraging members of the community to take part in her life-long craft of artistry.

Wyatt is the author of Overgrown Path, a beautiful book about the process of gla","Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Zachary taylor Wyatt creates distinct glass workings piece simultaneously encouraging members of the community to take part in her life-long craft of artistry. Wyatt is the author of Overgrown Path, deoxyadenosine monophosphate be"
fdd52309ffa9,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,149,-1,2.4366,0.007414,1,The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate President Chea Sim. He was sentenced last year to a total of 36 years in,"The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate President Chea Sim. He was sentenced last year to a total of 36 years in jail for drug trafficking and racketeering.

According to court documents, Sim took $1.2 million worth of methamphetamine from his resi","The Motor lodge of Appeal yesterday upheld convictions levied against angstrom former superlative aide of Senate President Chea Sim. Atomic number 2 was sentenced finis year to a total of 36 class in clink for drug trafficking and racketeering. According to court documents, Sim took $1.2 million Cha"
c2829f77762b,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,177,-1,3.056,0.001122,1,"Proposals to use lie detectors to search for spies and to impose the death penalty for espionage would violate fundamental constitutional liberties, said Morton Halperin, Washington director of the Am","Proposals to use lie detectors to search for spies and to impose the death penalty for espionage would violate fundamental constitutional liberties, said Morton Halperin, Washington director of the American Civil Liberties Union (ACLU).

The White House has requested that Congress send it a memo out","Proposals to use Trygve Halvden Lie detectors to hunt for undercover agent and to impose the demise penalty for espionage would violate fundamental constitutional liberties, said Morton Halperin, Washington managing director of the American Civil Liberties Union (ACLU). The White House has requested"
9761d05ed177,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,182,-1,2.1496,0.015794,0,"Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Osiris art space, the same location that hosted the play in December 2015. Directed by","Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Osiris art space, the same location that hosted the play in December 2015. Directed by Zubeida Menna, who received a MFA in directing from UCSB, the play imagines a three day stay at a bed and breakfast","Labyrinths of Memory (Matahat El-Zakirah) free rein will beryllium performed several clip over triplet days at Osiris art space, the Saame emplacement that hosted the play in December 2015. Directed by Zubeida Menna, who received angstrom unit MFA in directing from UCSB, the play imagines a trine da"
ff68a7443979,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,174,-1,3.4175,0.000316,1,The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last month. This seems to be largely on account of lower-than-estimated sales volumes,"The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last month. This seems to be largely on account of lower-than-estimated sales volumes in 2017.

It is no surprise the valuation of MOIL has come down after a two-year stock rally which catapulted it from ₹",The stock of State-owned manganese-ore excavation company MOIL is down by about 12 per cent Indiana the last month. This seems to beryllium largely on write up of lower-than-estimated sales volumes in 2017. It is no surprisal the valuation of MOIL hour angle seminal fluid down after a two-year stock
5c48989b730f,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,167,-1,3.9916,3.3e-05,1,This dashcam video shows what can go wrong if you’re lazy and you don’t clear that huge block of snow and ice off of the roof of your car—it can,"This dashcam video shows what can go wrong if you’re lazy and you don’t clear that huge block of snow and ice off of the roof of your car—it can end up trapping a child and snapping his neck
caption People should clear away from the driver’s seat every time they get out of the car, says one of the c",This dashcam telecasting shows what can spell wrong if you’re lazy and you don’t clear that huge pulley block of snow and ice off of the roof of your car—it tooshie remainder up trapping a baby and snapping his neck opening subtitle People should open away from the driver’s ass every time they get o
0dc6f6f2d6e7,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,173,-1,4.6697,2e-06,1,"San Francisco, as everyone who lives there knows, is a city desperate for more space. But making due with a small lot can sometimes lead to amazing things—like this 1,900-square-foot","San Francisco, as everyone who lives there knows, is a city desperate for more space. But making due with a small lot can sometimes lead to amazing things—like this 1,900-square-foot house that was found during construction last year.

The owner, who was renting the residence, was shocked to learn i","San Francisco, as everyone World Health Organization lives there knows, is a city desperate for more space. But making due with a small lot hind end sometimes steer to amazing things—like this 1,900-square-foot household that was found during mental synthesis last year. The owner, who was renting th"
eae63dafb2f4,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,183,-1,2.7348,0.003121,1,"Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Donald Trump and Kanye West (“What’s Trump without a little of Kanye?”). Breezy","Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Donald Trump and Kanye West (“What’s Trump without a little of Kanye?”). Breezy doesn’t add much personal commentary, but the track’s slick-sounding production, the smooth, jovial delivery, and the simple","Over the Assuredness & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Donald Trump and Kanye West (“What’s Trump without a little of Kanye?”). Breezy doesn’t add much personal commentary, but the track’s slick-sounding production, the smooth, jovial delivery, and the"
0c2242141d61,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,172,-1,3.2812,0.000517,1,"The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of the north tower of the World Trade Center at 8:30 A.M., were","The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of the north tower of the World Trade Center at 8:30 A.M., were caught after they left the building. They went the other way. The robbers made it to ground level in a three-car white van. It may be a str","The robbers, precise A they were about group meeting the two Brinks security guards on the 11th floor of the Union tower of the World Swop Center at 8:30 A.M., were caught after they leftfield the building. They went the other way. The robbers made it to ground stratum in a three-car whiteness van. "
84149d4a4c3d,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,68,-1,0.854,0.19656,0,Someone taped a Kim Kardashian selfie to a treadmill in Bushwick. We&apos;re not sure why. RELATED: How Did This Jonas Bro Get So Ripped?,Someone taped a Kim Kardashian selfie to a treadmill in Bushwick. We&apos;re not sure why. RELATED: How Did This Jonas Bro Get So Ripped? We think maybe it&apos;s the kind of photo we can&apos;t stop looking at – it looks like some…,Someone taped a Kim Kardashian selfie to a tread-wheel in Bushwick. We&apos;re not sure why. RELATED: How Did This Jonas Bro Get Sol Ripped? We think maybe it&apos;s the kind of photo we can&apos;t stop look at – it looks like some…
c6f838ac6f79,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,163,-1,1.928,0.026927,0,"MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach. Two of six communities that are receiving the service in 2013, vacationers will now","MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach. Two of six communities that are receiving the service in 2013, vacationers will now be able to surf YouTube, watch videos, upload pictures to their social network accounts and download high definition video onto","MTS has flicked the switch on 4G LTE wireless avail at Thou Beach and Victoria Beach. Two of six community that are receiving the servicing in 2013, vacationers testament now be able to breaker YouTube, watch videos, upload picture show to their social meshing accounts and download high definition T"
5e5bcb4b1093,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,151,-1,1.712,0.043452,0,"Although the question of European nationals in the UK has been addressed, the fate of UK nationals working in the EEA still remains unknown. It's a pressing topic for EU","Although the question of European nationals in the UK has been addressed, the fate of UK nationals working in the EEA still remains unknown. It's a pressing topic for EU citizens living outside Europe, and our members, the Association of Civil Administrators for European Nationalities, have created ","Although the interrogative of European nationals in the UK has been addressed, the fate of UK national working in the EEA hush remains unknown. It's ampere press topic for EU citizens living outside Europe, and our members, the Association of Civil Decision maker for European Nationalities, have cre"
dace2aae002f,facebook/opt-1.3b,GPW-SP,"alpha=2.0, omega=2.0, variant=GPW-SP",generated_watermarked,Synonym,edit_rate=0.3,175,-1,2.6464,0.004068,1,"A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. They are listed as soldiers in the armies of co-Emperor Licinius Licinianus. Argeus","A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. They are listed as soldiers in the armies of co-Emperor Licinius Licinianus. Argeus is not mentioned with them, but one of the brothers is identified by name as Sextus. This event is probably the foun","A martyr with his blood brother Narcissus and Marcellus at Tomi, in Pontus along the southern Blackness Sea. They are listed as soldier in the U. S. Army of co-Emperor Licinius Licinianus. Argeus is not mentioned with them, but one of the brothers is identified by gens as Sextus. This event is proba"
