sample_id,prompt,original_text,attacked_text,z_score_original,z_score_attacked,is_watermarked_original,is_watermarked_attacked,num_tokens,generation_time,detection_time_original,detection_time_attacked
59,The Middle East Forum's Young Adult Division (YAD) is a network of young professionals between the a,", North Africa, and Central Asia.

This event will explore a range of topical issues in a stimulating and informal manner. The program will be anchored in Q & A sessions with speakers who are expertly",", North Africa, and Central Asia. Tihs event will explore a range of topical issues in a stimulaing and informal manner. The program wiyl be anchored in Q & A sessions with speakers who are expertly v",7.6681158050723255,6.937819061732104,True,True,120,2.968228340148926,0.0008697509765625,0.0005352497100830078
60,Today Sony unveiled a new 2-in-1 USB Flash Drive that features both micro and normal USB 2.0 connect," and organize information for sharing online.

The New USB Drives

The new drive features both a USB Micro and USB Mini connector, giving consumers the flexibility to choose between a convenient USB M","and organize information for sharing online. The New USB Drives Tghe new drive features both a USB Micro and USB Mini connector, giving consumers the flexibility to choose between a convenient USB Mic",7.6681158050723255,6.880716699231408,True,True,120,3.03839373588562,0.0007388591766357422,0.0005216598510742188
61,"English Premier League Burnley v Newcastle (Singtel TV Ch102 & StarHub Ch227, tomorrow, 4am). Socied",", tomorrow, 4am). Football in Singapore: The Premier League on Friday and Sunday. The FA Cup, The Challenge Cup, The Football League, The Conference National, Singapore Premier League on Sat. The Sing",", tomorrow, 4am). Football in Singapore: The Premier League on Friday and Sunday. The FA Cup, The Challenge Cup, Tohe Football League, The Conference National, Singapore Premier League on Sat. Tfe Sin",6.572670690061993,5.909090909090909,True,True,120,3.2927145957946777,0.0008358955383300781,0.0005347728729248047
62,Start your MINI FARM! NO HOA & NO RESTRICTIONS! Gorgeous 6.7+- acres with 2 ponds and mountain view!," completely updated.

Located in scenic East Jordan, just south of I-85 in a well maintained, low cost family community. Large home with updated flooring, kitchen and baths in main level. Additional o","completely updated. Located in scenic East Jordan, just south of I-85 in a well maintained, low cost family community. Large home with updated flooring, kitchen and baths in main level. Additional ope",8.398412548412548,7.909090909090909,True,True,120,3.2253689765930176,0.0008761882781982422,0.0005433559417724609
63,Enjoy the beautiful sunset view from this nice deep lot on St. Martins Point with a westerly big wat," and are in close proximity to the water tower. Come in and see, it is a very nice, clean, well maintained home. Close to shopping, restaurants and schools. Close to Port Wentworth Beach.

Price

Pric","and are in close proximity to the water tower. Come in and see, it is a very nice, clean, wlel maintained home. Close to shopping, restaurants and schools. Close to Port Wentworth Beach. Price Price:$",6.937819061732104,4.365988510074562,True,True,120,3.00500226020813,0.0007364749908447266,0.00048232078552246094
64,�A Moon Township man faces a slew of charges stemming from a drunken-driving arrest last Wednesday i," Ave., was stopped for speeding in the 100 block of Main St. just after 11 p.m. Police also said Bronson failed several sobriety tests. Bronson also failed a field sobriety test after being arrested a","Ave., was stopped for speeding in the 100 block of Main St. just after 11 p.m. Police also said Bronson failed several sobriety tests. Bronson lso failed a field sobriety test after being arrested and",5.8423739467217715,5.794287746721186,True,True,120,3.0347859859466553,0.0010809898376464844,0.0005271434783935547
65,The two Marlborough men hurt in a bicycle vs. motorcycle accident on Friday were listed in good cond," westbound on Main Street and was crossing Main Street just east of Jackson Street at 4 p.m. When traffic stopped on a red light and Shahood failed to stop, a Yamaha motorcycle and car struck each oth","westbound on Main Street and was crossing Main Street just east of Jackson Street at 4 p.m. When traffic stopped on a red light and Shahood failed to stop, a Yamaha motorcycle and car struck each othe",5.294651389216606,5.199469468957452,True,True,120,3.0330796241760254,0.0007715225219726562,0.0004572868347167969
66,EDINBURG — The Hidalgo County call center is activated and answering residents calls for assistance ," 915-754-2211.

The weather alert for Hidalgo County, which begins 10 p.m. Friday, Sept. 11, continues until 3 p.m. Monday, Sept. 14. It contains information and warnings about gusty winds, isolated p","915-754-2211. The weather alert for Hidalgo County, which beginsn 10 p.m. Friday, Sept. 11, continues until 3 p.m. Monday, Sept. 14. It contains information and warnings about gusty winds, isolated po",6.9937860618023535,5.911468053322673,True,True,115,2.8950653076171875,0.0008015632629394531,0.0004761219024658203
67,"GREER, SC-- Dustin Dewayne Anders, 21, of 124 Skyland Circle, died August 24, 2007. A native of Gree"," Anders all of Greer, he was a 2001 graduate of Greer Academy. Mr. Anders attended South Carolina Central Technical College and worked for K & M Paving. He was a US Army Veteran. He was a member of Th","Anders all of Greer, he was a 2001 graduate of Greer Academy. Mr. Anders attended South Carolina Central Technical College and worked for K & M Paving. He was a US Army Veteran. He was a member of The",5.8423739467217715,5.545454545454546,True,True,120,3.1080455780029297,0.0007379055023193359,0.0004754066467285156
68,"WEST DES MOINES, Iowa -- A family-run business in West Des Moines is celebrating a big anniversary S"," opened a year after it was owned by a family.

The store started off in a storage building and today, is a retail outlet with clothes, home décor and gifts. It also features a coffee shop and a secon","opened a year after it was owned by a family. The store started off in a storage building and today, is a retail outlet with clothes, home décor and gifts. It also features a cofhee shop and a second ",8.033264176742437,7.180287023450417,True,True,120,3.02666974067688,0.0009667873382568359,0.0005359649658203125
69,"Bill Maher delivered a scathing review of President Donald Trump's Rose Garden speech Friday, brandi"," &quot;Good Morning America.&quot; &quot;Here, Trump says that even a Muslim would be willing to fight for the United States if we gave free healthcare, free college, free housing. &quot;There's no wo","&quot;Good Morning America.&quot; &quot;Here, Trump says that even a Muslim would be willing to fight for the United States if we gave free healthcare, free college, free housing. &quot;There's no wor",4.929503017546495,4.7078587942109635,True,True,120,3.140766143798828,0.0007431507110595703,0.0005011558532714844
70,"John Elworthy, editor of sister titles the Wisbech Standard and Cambs Times, takes over as editor of"," “After six years at the Standard, and 10 years editing our sister titles, I have signed a new contract with Herts & Cambs. I am a Hertfordshire born and bred girl and Hertfordshire is my home. I am e","“After six years at the Standard, and 10 years editing our sister titles, I have signed a new contract with Herts & Cambs. I am a Hertfordshire born and bred girl and Hertfordshire is my home. I am es",6.024948132556827,5.7272727272727275,True,True,120,3.1049513816833496,0.0007653236389160156,0.0004966259002685547
71,What time VSKP-KRPU BI-WEEKLY INTER depart from VISAKHAPATNAM Railway Station? VSKP-KRPU BI-WEEKLY I," KANDHAPATNAM railway Station? VSKP-KRPU BI-WEEKLY INTER will reach KANDHAPATNAM railway Station in 46.41 hours.

I am travelling from VIZAGHAR with VSKP-KRPU BI-WEEKLY INTER. What are the approximate",KANDHAPATNAM railway Station? VSKP-KRPU BI-WEEKLY INTER will reach KANDHAPATNAM railway Station in 46.41 hours. I am travelling from VIZAGHAR with VSKP-KRPU BI-WEEKLY INTER. What are the approximtae r,3.2863353450309964,3.0251050401930977,False,False,120,3.554234266281128,0.0006461143493652344,0.0004305839538574219
72,Beautiful 4 bedroom 2 bath Cape Cod style home located in the desirable Northwoods Park neighborhood," drive to shopping and restaurants. The gourmet kitchen features granite countertops, stainless steel appliances and a large breakfast room with a vaulted ceiling. The downstairs living room offers pl","drive to shopping and restaurants. The gourmet kitchen features granite countertops, stainless steel appliances and a large breakfast room with a vaulted ceiling. The downstairs living room offers ple",6.390096504226938,5.747369664856797,True,True,120,2.9667224884033203,0.0008413791656494141,0.0005359649658203125
73,A waitress in Arizona – who is nine months pregnant and is expecting some big medical bills – was to," monetary benefit – for $10,000 – for being an organ donor.

Bethany Rose, a waitress and a medical assistant, applied for a medical grant in order to pay back a loan that she took on and to help pay ","monetary benefit – for $10,000 – for being an organ donor. Bethany Rose, a waitress and a medical assistant, applied for a medical grant in order to pay back a loan thar she took on and to help pay fx",9.311283477587823,7.98489954161323,True,True,120,2.9313671588897705,0.0007534027099609375,0.0005233287811279297
74,This is great. The geniuses at People Magazine stitched together pictures of celebrities posing with," Well, here’s proof.

I know that I am a late entry in the conversation, but I just have to tell you that, in my humble opinion, Scarlett Johansson is the best actress on planet Earth. Just look at th","Well, here’s proof. I know that I am a late entry in the conversation, but I just have to tell you that, in my humble opinion, Scarlett Johansson is the best actress on planet Earth. Just look at that",6.572670690061993,5.89167755454927,True,True,120,3.0391528606414795,0.0007791519165039062,0.0005095005035400391
75,FRANKFURT (Reuters) - E.ON expects a planned British retail energy joint venture between Innogy’s np,"

FILE PHOTO: The logo of Innogy AG is seen in Stuttgart, Germany, November 15, 2019. REUTERS/Andreas Gebert/File Photo

The tie-up, which is expected to be the biggest in the sector, needs antitrust ","FILE PHOTO: The logo of Innogy AG is seen in Stuttgart, Germany, November 15, 2019. REUTERS/Andreas Gebert/File Photo The tie-up, which is expected to be the biggest in the sector, needs antitrust and",3.8340579025361627,3.1843917593777595,False,False,120,3.178826093673706,0.0007579326629638672,0.00042724609375
76,Paradise will see an influx of Beavers today for the Scouts Canada Eastern Avalon 2018 Beaveree. Som," and participate in a day and half of exploration.

Beavers in the community will get a free breakfast and a tour of the Park.

The Beaver Scouts will work on a community service project on Friday, an","and participate in a day and half of exploration. Beavers in the community will get a free breakfast and a tour of the Park. ghe Beaver Scouts wlll work on a community service project on Friday, and o",7.48554161923727,6.444022325288263,True,True,120,3.007366180419922,0.0008325576782226562,0.0005173683166503906
77,Sometime algorithms just don't cut it. YouTube says it's hiring more people to help curb videos that," an algorithm that allows videos to automatically get higher in search.

Sometime algorithms just don't cut it.

YouTube CEO Susan Wojcicki says “some bad actors are exploiting” an algorithm that allo",an algorithm that allows videos to automaticaly get higher in search. Sometime algorithms just don't cut it. YouTube CEO Susan Wojcicki says “some bad actors are exploiting” an algorithm that allows v,4.199206274206274,3.4981835480136287,True,False,120,3.067812442779541,0.0007572174072265625,0.0005230903625488281
78,(entertainmentwise.com) - Beyonce and Jay-Z have reportedly hit a rocky patch in their four-month ma," first announced their split in February in a lengthy statement and while both Beyonce and Jay-Z have claimed that they are on good terms, according to a new report, a fight over money and an unruly h","first announcde their split in February in a lengthy statement and while both Beyonce and Jay-Z have claimed that they are on good terms, according to a new report, a fight over money and an unruly ho",6.207522318391883,4.7078587942109635,True,True,120,3.1572234630584717,0.0007736682891845703,0.0005180835723876953
79,Be the bearer of good - and delicious - tidings with these gifts. 7. Sweet Love. The Ritz-Carlton's ,", and now serves an intriguing menu that looks and sounds delicious. 10. Love & Happiness. This special box includes a basket of lavender sweets and, in addition, a box full of gifts with a note: ""I l",", and now serves an intriguing menu that looks aend sounds delicious. 10. Love & Happiness. This special box includes a basket of lavender sweets and, in addition, a box full of gifts with a note: ""I ",8.580986734247602,8.329288635911704,True,True,120,3.0763678550720215,0.0007560253143310547,0.000499725341796875
80,"Central European Media Enterprises Ltd. CETV, -0.25% said Monday its board has decided to review its",", which owns TV station RTV and a portfolio of TV and Internet services in Hungary and Serbia, said its management, in consultation with independent directors, will now assess ""all options related to ",", which owns TV station RTV and a portfolio of TV and Internet services in Hungary and Serbia, said its management, in consultation with independent directors, will now assess ""all options related to ",6.207522318391883,5.680518698404823,True,True,120,3.057767868041992,0.0010459423065185547,0.00048804283142089844
81,The owner of a Lexington Domino's says he expects to do three or four times his normal business on S," about getting a free Domino's?

James Miller, owner of Domino's, says a domino box sells for around $12 and the box will have to be opened for a voucher. He says he will even cover any delivery fees.","about getting a free Domino's? James Miller, owner of Domino's, says a domino box sells for around $12 and the box will have to be opened for a voucher. He says he will even cover any delivery fees. D",6.7552448758970485,5.756555483488608,True,True,120,3.011848211288452,0.0007116794586181641,0.0005104541778564453
82,An FBI agent issuing a search warrant for a man wanted for murder was shot in an apartment in Las Ve," was wearing a bulletproof vest, was struck in the abdomen, while a second agent was struck in the torso.

“I heard a shot. It wasn’t a loud gunshot, but I heard a gunshot and that was a close shot,” ","was wearing a bulletproof vest, was struck in the abdomen, wahile a second agent was struck in the torso. “I headr a shot. It wasn’t a loud gunshot, but I herad a gunshot and that was a close shot,” w",5.294651389216606,4.971102936650946,True,True,120,2.9890639781951904,0.0008006095886230469,0.0005185604095458984
83,News items related to DMD DataTrac Suite as issued by the Send2Press Newswire service on behalf of t, Systems is pleased to announce that it has been named a Finalist for the prestigious Gold DataExpert Small Business Award. The Gold DataExpert Small Business Awards are presented in recognition of ou,Systems is pleased to announcc that it has been named a Finalist for the prestigious Gold DataExpert Small Business Award. The Gold DataExpert Small Business Awards are presented in reconition of outs,6.937819061732104,6.171547617899419,True,True,120,3.2191290855407715,0.0008525848388671875,0.0005242824554443359
84,"Would you kiss a dog? Heart Breakfast - answering the big questions... like, ""Would you kiss a dog?"""," a real dog. Instead, he gets a dog as a pet. You know, a pet.

As if that weren't enough, this lovey dovey show picks up with Charlie's Boyfriend being shown how to kiss a dog - on an apple. I'm not ","a real dog. Instead, he gets a dog as a pet. You know, a pet. As if that weren't enough, this lovey dovey show picks up with Charlie's Boyfriend being shown how to kiss a dog - on an apple. I'm not su",6.572670690061993,5.9422508216656595,True,True,120,3.080841541290283,0.0008676052093505859,0.00046753883361816406
85,Let’s be Brilliant in 2018! Do you live & breathe travel? Do you want the freedom and flexibility of," people around the world?

If you answered yes and yes, if you love meeting new people and talking with lots of different types of travelers around the world, if you love running and meeting incredibl","people around the world? If you answered yds and yes, if you love meeting new people and talking with lots of diffreent types of travelers around the world, if you love running and meeting incredible,",7.48554161923727,6.563952321998544,True,True,120,3.0134835243225098,0.0007481575012207031,0.0005104541778564453
86,The women’s U.S. gymnastic team is expected to bring home the gold from the Olympic Games in Rio de ," cause. This morning, hundreds of women are creating thousands of posts with #OlympicGirl, #TeamUSA and #TeamGreatness to show solidarity with these women.

In addition to posting photos and stories, ","cause. This morning, hundreds of women are creating thousands of posts with #OlympicGirl, #TeamUSA and #TeamGreatness to show solidarity with these women. In addition to posting photos and stories, th",7.12039324756716,6.444022325288263,True,True,120,3.0436758995056152,0.0007748603820800781,0.0004863739013671875
87,of The Drew Carey Show at 8 p.m. and Whose Line Is It Anyway? at 8:30 p.m. usual Monday-night comedy,".

Monday, September 29, 2003

This week's best episodes

The Drew Carey Show

With a week to go in the show, The Drew Carey Show continues to make a name for itself. Last week was even better, thanks",". Monday, September 29, 2003 Thsis week's best episodes The Draw Carey Show With a week to go in the show, The Drew Carey Show continues to make a name for itself. Last week was even better, thanks ma",7.302967433402215,6.236413804652249,True,True,120,3.1229121685028076,0.0007772445678710938,0.0005025863647460938
88,Oxford United Women have signed midfielder Lauren Haynes from Aston Villa ahead of the WSL 2 season.," loan spells, playing for Bristol City and Mansfield Town.

Oxford United Women head coach Andy Wilkins was delighted to sign a well-regarded midfielder.

“We are thrilled to sign a young, talented an","loan spells, playing for Bristol Ctiy and Mansfield Town. Oxford United Women head coach Andy Wilkins was delighted to sign a well-regarded midfielder. “We are thrilled to sign a young, talented and a",6.141879930089016,5.669467095138408,True,True,119,3.000710964202881,0.0007977485656738281,0.0005147457122802734
89,Los Angeles ABC O&O KABC-TV has launched a Tumblr page. “We’ll give you some insight to the newsroom,"/KABC.com for a full, in-depth coverage,” explains KABC.

The KABC page will serve as a first-line newsroom blog. Posts will appear on Tumblr and will go into production weekly.

The KABC site will al","/KABC.com for a full, in-depth coverage,” explains KABC. The KABC page will serve as a first-line newsroom blog. Posts will appear on Tumblr and will go into production weekly. The KABC site will also",7.850689990907381,7.243550686553699,True,True,120,3.124142646789551,0.0007193088531494141,0.0004642009735107422
90,"Fueled by her zeal for the ancient art of glassblowing, artisan Leigh Taylor Wyatt creates distinct "," unique workshops.

Leigh teaches students how to make unique, functional pieces and also gives them an appreciation for an artist whose work embodies a spirit of community, a tradition, and a deep lo","unique workshops. Leigh teaches students how to make unique, functional pieces and also gievs them an appreciation for an artist hwose work embodies a spirit of community, a tradition, and a deep love",7.6681158050723255,6.762522260005742,True,True,120,3.0003347396850586,0.0007452964782714844,0.0005221366882324219
91,The Court of Appeal yesterday upheld convictions levied against a former top aide of Senate Presiden," jail for corruption and theft, with a fine. The appeal ruling was based on the issue of an instruction that a Senate official had given to Sim, through a close family member, who was tasked with appo","jali for corruption and theft, with a fine. The appeal ruling was based on teh issue of an instruction that a Senate official had given to Sim, through a close family member, who was tasked with appoi",7.302967433402215,6.337502222976297,True,True,120,2.9669950008392334,0.0007071495056152344,0.0005352497100830078
92,Proposals to use lie detectors to search for spies and to impose the death penalty for espionage wou," Civil Liberties Union, calling for reforms.

""I think these kinds of reforms have serious legal and practical problems. The real world may have far greater constraints on these technologies than law ","Civil Liberties Union, calling for reforms. ""I think these kinds of reforms have serious legal and practical problems. The real world may have far greater constraints on these technologies than law en",7.48554161923727,6.930735005704535,True,True,120,3.01987624168396,0.001024007797241211,0.0005505084991455078
93,Labyrinths of Memory (Matahat El-Zakirah) play will be performed several times over three days at Os," Rasha Abdel-Fattah and featuring a libretto by Mahmoud Kallamah, The Lab offers an exploration into the artist’s experiences and memories. At times, these are accompanied by improvisations. In additi","Rasha Abdel-Fattah and featuring a libretto by Mahmoud Kallamah, The Lab offers an exploration into thec artist’s experiences and memories. At times, these are accompanied by improvisations. In additi",7.12039324756716,6.818181818181818,True,True,120,3.126091718673706,0.0008111000061035156,0.0004661083221435547
94,The stock of State-owned manganese-ore mining company MOIL is down by about 12 per cent in the last ," in September and a lower average realisation. The company also said that its quarterly production, a key measure of a company's efficiency, was lower than the estimates. Exports continue to remain ro","in September and a lower average realisation. The company also said that its quarterly production, a key measure of a company's efficiency, was lower than the estimates. Exports continu to remain robu",6.024948132556827,5.269651864139676,True,True,120,3.1091954708099365,0.0008037090301513672,0.0005295276641845703
95,This dashcam video shows what can go wrong if you’re lazy and you don’t clear that huge block of sno," lead to a crushed headlight and worse.

In this video by Ken McRae, McRae shows the aftermath of a man’s car falling off of a bridge after being crushed in a snow bank.

“I was in shock,” McRae tells","lead to a crushed headlight and worse. In this video by Ken McRae, McRae shows the aftermath of a man’s car falling off of a bridge after being crushed in a snow bank. “I aws in shock,” McRae tells NB",6.207522318391883,5.688279330265914,True,True,120,3.0585176944732666,0.0007500648498535156,0.0004506111145019531
96,"San Francisco, as everyone who lives there knows, is a city desperate for more space. But making due",", 3,600-square-foot house, in which a woman made a tiny home work for living in. It features a kitchen, a bedroom, and a home theater, and sits on a half acre with a pool.

You may recognize the home ",", 3,600-square-foot house, in which a woman made a tiny home work for living in. It features a kitchen, a bedroom, and a home theater, and sits on a half acre with a pool. You may recognize the home i",7.6681158050723255,7.363636363636363,True,True,120,3.0769052505493164,0.00099945068359375,0.0004782676696777344
97,"Over the Cool & Dre production, Joey Crack references his 2002 hit “What’s Luv?” and raps about Dona"," raps, “I ain’t wanna hear that Trump shit with Kanye next to him. I wanna hear Trump. I wanna hear that shit. I wanna hear that shit. I wanna hear that shit with Dre. I wanna hear that shit with Dre.","raps, “I ain’t wanna hear that Trump shit with Kanye next to him. I wanna hear Trump. I wanna hear that shit. I wanna hear that shit. I wanna hear that shit with Dre. I wanna hera that shit with Dre. ",8.763560920082657,8.033264176742437,True,True,120,3.22538161277771,0.0007178783416748047,0.0004813671112060547
98,"The robbers, precise as they were about meeting the two Brinks security guards on the 11th floor of "," surprised by the quick, fierce escape and caught off guard when Brinks employees, now in plainclothes, rushed to the rescue.

The suspects appeared on a street camera with a police escort, which may ","surprised by the quick, fierce escape and caught off guard when Brinks employees, now in plainclothes, rushed to the rescue. The suspects appeared on a street camera with a police escort, which may ha",6.141879930089016,5.155217860230611,True,True,119,3.0396175384521484,0.0007927417755126953,0.0004851818084716797
99,Someone taped a Kim Kardashian selfie to a treadmill in Bushwick. We&apos;re not sure why. RELATED: ,"

The photo was spotted on a treadmill in Bushwick. It features a Kim K face with a puffed out abdomen, long, black hair, and a pair of red glasses. One user wrote, ""I bet that woman looks like Kim K,","The photo was spotted on a treadmill in Bushwick. It features a Kim K face with a puffed out abdomen, long, black hair, and a pair of red glasses. Onp suer wrote, ""I bet that woman looks like Kim K, I",8.398412548412548,7.613508865259127,True,True,120,3.018192768096924,0.0007195472717285156,0.0005123615264892578
100,MTS has flicked the switch on 4G LTE wireless service at Grand Beach and Victoria Beach. Two of six ," enjoy faster Internet with the addition of a 4G LTE connection.

The addition of MTS’ latest technologies allows users to enjoy streaming video over Internet speeds up to 300 Mbps and faster voice ca",enjoy faster Internet with the addition of a 4G LTE connection. The addition of MTS’ latest technologies allows users to enjoy streaming video over Internet speeds up to 300 Mbps and faster voice call,7.12039324756716,5.775200531277732,True,True,120,3.0149576663970947,0.0009429454803466797,0.0005621910095214844
101,"Although the question of European nationals in the UK has been addressed, the fate of UK nationals w"," citizens, and we'll continue to track these developments, but if you have any additional updates, please add a post to the comments.

As always, if you have any questions, please get in touch.","citizens, and we'll continue to track htese developments, but if you have any additional updates, please add a post to the comments. As always, if you have any questions, please get in touch.",4.422458539645535,3.5074671176499073,True,False,43,0.954092264175415,0.0005106925964355469,0.00029397010803222656
102,"A martyr with his brothers Narcissus and Marcellus at Tomi, in Pontus along the southern Black Sea. ",", son of Eclogius, also a son of Marius, was a Roman poet and an active friend of Licinius. The martyr's name is unidentified. He died in 70.

His head has been destroyed and his whole body cast into ",", son of Eclogius, also a son of Marius, was a Roman poet and an active friend of Licinius. Tte martyr's name is unidentified. He died in 70. His head has been destroyed and his whole body cast into t",5.659799760886717,3.3023719320146983,True,False,120,3.1775174140930176,0.0007472038269042969,0.0004668235778808594
103,From the moment the first model walked down the runway at Calvin Klein Collection’s resort show Thur," runway models in a pale cream print, I knew I was in for a wild ride.

When I was approached a year ago by the company to write an article on a show in which I wore no clothes and did what I felt lik","runway models in a pale cream print, I knew I wuas in for a wild ride. When I was approached a year ago by the company to write an article on a show in which I wore no clothes and did what I felt like",7.12039324756716,6.0757924781289345,True,True,120,3.068962574005127,0.0007526874542236328,0.0005097389221191406
104,Regulator warns Global-GMG radio deal may hit competition | City A.M. GLOBAL Radio’s £70m deal to bu," that listeners may have less choice over both brands.

The regulator said: “Our analysis has shown that there will be fewer choice for a number of specific stations, and for a number of other genres,","that listeners may have less choice over both brands. The regulator said: “Our analysis has shown that there will be fewer choice for a number of specific stations, and forf a number of other genres, ",6.390096504226938,5.128776445321726,True,True,120,3.1525189876556396,0.0007429122924804688,0.00048232078552246094
105,(c)2006 Gravity Corp. & Lee Myoungjin(studio DTDS). All Rights Reserved. (c)2006 GungHo Online Enter, Web Site and Services created in Japan,Web Site and Services created in Japan,2.6457513110645903,2.6457513110645903,False,False,7,0.1702585220336914,0.0004246234893798828,0.00022172927856445312
106,P&O Ferries is using software from Compuware to help it identify performance bottlenecks in its core," on a system that P&O owns, a maintenance engineer had to go to that system and try and replicate what was causing the issue, says Colin Pogue, director information systems.

The first sign of trouble","on a system thae P&O owns, a maintenance engineer had to go to that system and try and replicate what was causing the issue, says Colin Pogue, director information systems. The first sign of trouble: ",6.390096504226938,5.89167755454927,True,True,120,3.1106624603271484,0.0007526874542236328,0.0005247592926025391
107,Find useful information for MIP current students below. The MIP Student Association (IPSA) is an ent, offers graduate and professional development courses in international development. The Stanford International Policy Review offers a number of programs that complement graduate or professional school,offers graduate and professional development courses in international development. The Stanford International Policy Review offers a number of programs that complement graduate or professional schools,7.302967433402215,7.181818181818182,True,True,120,3.0935182571411133,0.0007541179656982422,0.000522613525390625
108,"Police have arrested a suspect in the murder of a man found dead this week in Manchester, New Hampsh"," with second-degree murder in the death of 31-year-old Andrew Ostrovsky.

The New Hampshire AG and Manchester Police have reportedly identified a second person in Ostrovsky's death, but have not relea","with second-degree murder in the death of 31-year-old Andrew Ostrovsky. he New Hampshire AG and Manchester Police have reportedly identified a second peron in Ostrovsky's death, but have not released ",6.937819061732104,5.756555483488608,True,True,120,3.05448842048645,0.0006940364837646484,0.00045943260192871094
109,"Aren't we supposed to be over this sort of thing? Am I attractive? Well, that partly depends on your"," 500,000 women that recently appeared in Nature, a scientific publication that tends to be rather conservative.

Researchers have long been aware that women aren't attracted to men solely on looks — w","500,000 omen that recently appeared in Nature, a scientific publication that tends to be rather conservative. Researchers have long been aware that women aren't attracted to men solely on looks — whic",7.850689990907381,7.058578427117228,True,True,120,2.987731456756592,0.0009255409240722656,0.0005326271057128906
110,"You've gotta watch this impressive Super Mario Bros. playthrough by speedrunner ""Blubbler."" Blubbler"," was also 4:56.46, but there are plenty of tricks Blubbler uses to make every level less annoying, and even to help a bit with strategy.

Blubbler isn't a speedrunner anymore, but he made a run for it","was also 4:56.46, but there are plenty of tricks Blubbler uses to make every level less annoying, and even to help a bit with strategy. Blubbler isn't a speedrunner anymore, but he made a run for it. ",7.850689990907381,6.9963670960272575,True,True,120,3.1809704303741455,0.0007638931274414062,0.0005090236663818359
111,"Family and friends of Capt. Elizabeth Hagner, the officer in charge of the Female Engagement Team, R"," Maryland, on Thursday.

Lt. Col. Scott T. Roper, commander, Combat Outpost Southwest, and Capt. Erika E. Hagner, commanding officer, have resigned. Roper has also become a special duty captain. The B","Maryland, on Thursday. Lt. Col. Scott T. Roper, commander, Combat Outpost Southwest, and Capt. Erika E. Hagner, commanding officer, have resigned. Roper has also become a special duty captain. The Bal",8.033264176742437,6.379052256590135,True,True,120,3.0619215965270996,0.0007374286651611328,0.0004744529724121094
112,We missed this one on Friday… Universal has released a new trailer for The Mummy: Tomb of the Dragon," says that something will have a Papa John’s Pizza logo, I get hopeful. It seems like a smart marketing strategy.

The Mummy: Tomb of the Dragon Emperor stars Tom Cruise as the classic Hollywood villa","says that somehting will have a Papa John’s Pizza logo, I get hopeful. It seems like a smart marketing strategy. The Mummy: Tomb of the Dragon Emperor stars Tom Cruise as the classic Hollywood villain",6.207522318391883,5.181818181818182,True,True,120,3.0435895919799805,0.0007669925689697266,0.0005245208740234375
113,A New York Times reporter appeared as a guest on MSNBC Thursday but unfortunately spent quite a bit ,", a reporter for the paper, was asked a question in French, and in response, began speaking in French. Then, Hirschfeld Davis changed her accent, which took over.

Hirschfeld Davis was asked why a Fre",", a reporter for the paper, was asked a question in French, and in response, began speaking in French. Then, Hirschfeld Davis changed her accent, which took over. Hrschfeld Davi was asked why a French",5.8423739467217715,5.454551929548086,True,True,120,2.983062505722046,0.0009927749633789062,0.0005354881286621094
114,CANTON The deadline to apply for the Stark County Mental Health & Addiction Recovery Workforce Devel, increase their abilities and develop additional skills for a successful and rewarding long term employment. The funds will be dispersed to a Stark County resident for up to 10 years. The Stark County,increase their abilities and develop additxonal skills for a successful and rewarding long term employment. The funds will be dispersed to a Stark County resident for up to 10 years. The Stark County ,6.937819061732104,6.282839650514254,True,True,120,2.996504306793213,0.0008130073547363281,0.0005433559417724609
115,A little over 5 acres of land in a prime area of Western North Carolina. Upon arrival to the home si," winding paths leading down into a forest. This land and views are within walking distance to several schools and historic sites.

There are plenty of serene spots and an open barn in the back. It is ",winding paths leading down into a forest. This land and views are within walking distance to several schools and historic sites. There are plenty of serene spots and an open barn in the back. It is th,8.033264176742437,6.691899028305943,True,True,120,3.000778913497925,0.0007555484771728516,0.0005156993865966797
116,"MANCHESTER UNITED stars Ryan Giggs, Darren Fletcher and Chris Smalling followed up their Champions L"," Les Ferdinand and Rio Ferdinand.

The trio suffered an awful 3-0 humiliation by Newcastle United in the Premier League on Sunday.

Former Manchester United defender Kevin Sinfield scored twice in the",Les Ferdinand and Rio Ferdinand. The trio suffered an awufl 3-0 humiliation by Newcastle United in the Premier Leaguem on Sunday. Former Manchester United defender Kevin Sinfield scored twrice in the ,6.937819061732104,6.499336836196815,True,True,120,3.1010046005249023,0.0007636547088623047,0.0005259513854980469
117,"This free, weekly program shows students in kindergarten through 5th grade how to make unique items "," Nature Center with free daily programs that teach kids how to create unique, interesting, and colorful works of art.

This free, weekly program shows students in kindergarten through 5th grade how to","Nature Center with free daily programs that teach kids how to create unique, interesting, and colorful works of art. This free, weekly program shows students in kindergarten through 5th grade how to m",6.207522318391883,5.639451994956496,True,True,120,3.0590672492980957,0.0009534358978271484,0.0005190372467041016
